Frequency,Mean_Amplitude,Std_Amplitude
431300000.0,0.011621731333434582,0.005910011008381844
431400000.0,0.011629420332610607,0.005907934624701738
431500000.0,0.011771651916205883,0.005989840254187584
431600000.0,0.012308064848184586,0.006261639297008514
431700000.0,0.012494084425270557,0.006353560835123062
431800000.0,0.012358439154922962,0.006292449776083231
431900000.0,0.012355863116681576,0.00629705935716629
432000000.0,0.012382320128381252,0.006307590287178755
432100000.0,0.012270644307136536,0.006248239427804947
432200000.0,0.012237395159900188,0.006227171514183283
432300000.0,0.012304249219596386,0.006257379427552223
432400000.0,0.012166842818260193,0.006206592079252005
432500000.0,0.011750723235309124,0.005981417838484049
432600000.0,0.011581014841794968,0.005897328723222017
432700000.0,0.011659044772386551,0.005962407682090998
432800000.0,0.011545329354703426,0.005884914193302393
432900000.0,0.011716690845787525,0.006043971981853247
433000000.0,0.011518391780555248,0.0058485581539571285
433100000.0,0.011555787175893784,0.005870047956705093
433200000.0,0.01165269035845995,0.006001336965709925
433300000.0,0.011492352001369,0.005831472110003233
433400000.0,0.011630469001829624,0.005959850270301104
433500000.0,0.011490446515381336,0.005830379668623209
433600000.0,0.011828447692096233,0.006255799438804388
433700000.0,0.011472673155367374,0.005816524848341942
433800000.0,0.01153969019651413,0.005863033700734377
433900000.0,0.2301730513572693,0.18345589935779572
434000000.0,1.1177998781204224,0.09120317548513412
434100000.0,1.117223858833313,0.09442026168107986
434200000.0,0.8811439871788025,0.18077035248279572
434300000.0,0.3486790359020233,0.19033797085285187
434400000.0,0.06530749052762985,0.046072304248809814
434500000.0,0.04434841498732567,0.021061843261122704
434600000.0,0.028070181608200073,0.01129498053342104
434700000.0,0.021335655823349953,0.009590969420969486
434800000.0,0.011790964752435684,0.0060919723473489285
434900000.0,0.011595786549150944,0.00589635269716382
435000000.0,0.011586043052375317,0.005882680416107178
435100000.0,0.011592564173042774,0.005895895417779684
435200000.0,0.011773570440709591,0.006083088461309671
435300000.0,0.0122244693338871,0.006464643869549036
435400000.0,0.011930878274142742,0.006180764641612768
435500000.0,0.011369779706001282,0.0057632774114608765
435600000.0,0.011355545371770859,0.005762163084000349
435700000.0,0.011356804519891739,0.005756679456681013
435800000.0,0.011328940279781818,0.0057456702925264835
435900000.0,0.011311747133731842,0.0057405331172049046
436000000.0,0.011350774206221104,0.00575576676055789
436100000.0,0.01134410873055458,0.00575189059600234
436200000.0,0.011348512955009937,0.005765420850366354
436300000.0,0.011373362503945827,0.005773050244897604
436400000.0,0.01138210017234087,0.005781653802841902
436500000.0,0.011392508633434772,0.005782582331448793
436600000.0,0.011405371129512787,0.005785159766674042
436700000.0,0.011417354457080364,0.005781200248748064
